Customer,Consumption Category,Generator Capacity,Postcode,0:30,1:00,1:30,2:00,2:30,3:00,3:30,4:00,4:30,5:00,5:30,6:00,6:30,7:00,7:30,8:00,8:30,9:00,9:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,0:00
11,GC,2.04,2026.0,0.26625479452054795,0.21532328767123288,0.1927095890410959,0.18275068493150684,0.1718164383561644,0.16383013698630136,0.1684821917808219,0.16332602739726026,0.1605835616438356,0.15865205479452055,0.15493424657534247,0.15388493150684932,0.15541917808219177,0.17376438356164384,0.29126027397260273,0.4010109589041096,0.26508767123287674,0.26705205479452054,0.26846849315068494,0.2633780821917808,0.2894191780821918,0.2997041095890411,0.300772602739726,0.29907123287671233,0.3046849315068493,0.3214767123287671,0.3387150684931507,0.34915890410958905,0.35828219178082193,0.361813698630137,0.34987123287671235,0.3704602739726027,0.40874794520547947,0.460186301369863,0.5134849315068493,0.6238082191780822,0.7791890410958904,0.9100520547945204,0.9155397260273973,0.7316575342465753,0.7269643835616438,0.6648767123287671,0.5928,0.5746684931506849,0.6028301369863013,0.6237534246575343,0.5173972602739726,0.36373150684931504
11,GG,2.04,2026.0,5.479452054794521e-06,2.7397260273972604e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.7397260273972604e-06,5.479452054794521e-06,2.7397260273972604e-06,8.493150684931507e-05,0.0029479452054794525,0.016378082191780823,0.04161095890410959,0.07316164383561644,0.11738356164383561,0.17413424657534246,0.23513698630136987,0.3140356164383562,0.3724849315068493,0.4144356164383562,0.45224931506849314,0.47272876712328765,0.48734520547945204,0.4876246575342466,0.47663013698630136,0.45061917808219176,0.41188767123287673,0.3724082191780822,0.3139616438356164,0.25671780821917806,0.19956438356164383,0.14248493150684932,0.10127945205479452,0.06457260273972602,0.039504109589041096,0.019506849315068492,0.0058410958904109595,0.0005917808219178082,1.3698630136986302e-05,5.479452054794521e-06,5.479452054794521e-06,1.3698630136986302e-05,8.493150684931507e-05,4.1095890410958905e-05,0.0,2.7397260273972604e-06
12,GC,1.04,2218.0,0.21745479452054794,0.20541369863013698,0.1939972602739726,0.18990958904109592,0.18106027397260274,0.1764986301369863,0.17715616438356166,0.17628219178082194,0.17128493150684931,0.19448767123287672,0.2036301369863014,0.26981643835616437,0.3201835616438356,0.2761753424657534,0.27686301369863014,0.27325479452054796,0.2770082191780822,0.2950931506849315,0.30296986301369866,0.31995890410958905,0.31477808219178083,0.3265095890410959,0.3489534246575342,0.3857397260273972,0.3927095890410959,0.4023972602739726,0.4186465753424658,0.4157479452054794,0.4216712328767123,0.417827397260274,0.4286575342465754,0.4172821917808219,0.45071780821917806,0.4502328767123288,0.4920876712328767,0.5175671232876713,0.5341095890410958,0.5289671232876713,0.5152383561643836,0.5066054794520548,0.5066054794520548,0.4905753424657534,0.4713095890410959,0.43626301369863013,0.3823616438356165,0.3127397260273973,0.27185479452054795,0.24005753424657533
12,GG,1.04,2218.0,4.931506849315069e-05,4.931506849315069e-05,1.6438356164383563e-05,1.6438356164383563e-05,9.863013698630138e-05,0.00011506849315068494,9.863013698630138e-05,8.219178082191781e-05,0.00014794520547945205,0.00011506849315068494,0.00011506849315068494,0.00016438356164383562,0.001221917808219178,0.005197260273972603,0.013265753424657533,0.0304,0.05743835616438356,0.089413698630137,0.1275013698630137,0.15825753424657535,0.1884164383561644,0.21703561643835617,0.23492054794520548,0.24844931506849313,0.2658575342465753,0.269613698630137,0.27104657534246573,0.26366575342465753,0.2503205479452055,0.23748219178082192,0.21568767123287672,0.19022465753424658,0.1500821917808219,0.10925479452054794,0.08067671232876712,0.05296712328767123,0.03408767123287671,0.017421917808219178,0.0058219178082191785,0.000810958904109589,4.931506849315069e-05,0.0,0.0001315068493150685,4.931506849315069e-05,6.575342465753425e-05,3.287671232876713e-05,0.00014794520547945205,6.575342465753425e-05
13,GC,2.22,2261.0,0.12293698630136986,0.10244931506849314,0.08735616438356164,0.08738630136986301,0.08139178082191781,0.07958356164383562,0.08607671232876712,0.08719178082191781,0.09202739726027398,0.09645479452054795,0.11610136986301371,0.14887123287671233,0.2588246575342466,0.35076986301369867,0.24987671232876713,0.18285479452054795,0.18516712328767124,0.19654520547945206,0.19775890410958905,0.19620821917808218,0.2033890410958904,0.20555890410958902,0.20254246575342466,0.20295068493150684,0.18723561643835615,0.19541369863013697,0.188572602739726,0.1713232876712329,0.1722712328767123,0.18875342465753422,0.23040273972602737,0.2887260273972603,0.36035616438356166,0.4934547945205479,0.5736712328767123,0.618654794520548,0.5969205479452054,0.5503561643835616,0.5272,0.5055205479452054,0.4306082191780822,0.3848219178082192,0.30725205479452056,0.23925205479452055,0.20531780821917808,0.19026849315068492,0.1645068493150685,0.15408493150684932
13,GG,2.22,2261.0,0.0,6.575342465753425e-05,6.575342465753425e-05,3.287671232876713e-05,0.0001315068493150685,9.863013698630138e-05,6.575342465753425e-05,0.00011506849315068494,6.575342465753425e-05,6.575342465753425e-05,0.00011506849315068494,0.0001315068493150685,0.00030684931506849315,0.005997260273972603,0.01788219178082192,0.0446931506849315,0.09397808219178082,0.1673232876712329,0.24742191780821918,0.32583287671232875,0.40064931506849316,0.4637013698630137,0.5139424657534246,0.5532246575342465,0.5807041095890411,0.6072602739726027,0.6068082191780821,0.5787123287671233,0.5486821917808219,0.49355068493150683,0.4207260273972603,0.35727945205479456,0.29532328767123284,0.2408904109589041,0.16757534246575342,0.11736712328767122,0.07467671232876713,0.03466849315068493,0.011457534246575344,0.0010164383561643835,0.0001315068493150685,3.287671232876713e-05,9.863013698630138e-05,8.219178082191781e-05,6.575342465753425e-05,4.931506849315069e-05,0.00014794520547945205,8.219178082191781e-05
14,CL,1.4800000000000002,2262.0,0.25854794520547947,0.11308219178082192,0.06422465753424658,0.04152876712328767,0.016112328767123287,0.01764109589041096,0.022706849315068493,0.028490410958904106,0.02206301369863014,0.02644931506849315,0.032912328767123286,0.03433972602739726,0.02799178082191781,0.023183561643835615,0.0,0.002323287671232877,0.010635616438356163,0.016813698630136986,0.01991232876712329,0.02169041095890411,0.007356164383561644,0.006989041095890412,0.005452054794520548,0.00012602739726027396,0.0018383561643835619,0.002493150684931507,0.004772602739726028,0.0013506849315068495,0.0,0.003936986301369863,0.0005342465753424658,0.0,0.0,0.0044191780821917805,0.0030849315068493146,0.0024712328767123285,0.0,0.0007616438356164385,0.0016931506849315067,0.0,0.0,0.003402739726027397,0.0017397260273972603,0.0,0.0,0.00329041095890411,0.007791780821917808,0.5612849315068493
14,GC,1.4800000000000002,2262.0,0.31216438356164383,0.24655342465753427,0.20265205479452056,0.17221369863013697,0.1469123287671233,0.1331178082191781,0.12389589041095891,0.12021643835616437,0.11642739726027398,0.11642739726027398,0.11712328767123288,0.11527671232876713,0.11874794520547946,0.12370684931506849,0.1475013698630137,0.1519972602739726,0.18930136986301369,0.2351150684931507,0.2646027397260274,0.3149095890410959,0.3038986301369863,0.27913150684931504,0.2861315068493151,0.2798958904109589,0.27862739726027397,0.26754246575342466,0.25596438356164386,0.23716712328767123,0.2465205479452055,0.26346849315068493,0.2899890410958904,0.29384931506849316,0.3042931506849315,0.3428904109589041,0.4198986301369863,0.4966657534246575,0.4424219178082192,0.3855397260273973,0.32778356164383565,0.31563835616438357,0.3156602739726027,0.32992328767123286,0.34481917808219176,0.3649123287671233,0.3783123287671233,0.34942739726027394,0.3448219178082192,0.34655068493150687
14,GG,1.4800000000000002,2262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020821917808219178,0.006780821917808219,0.03533150684931507,0.09285753424657535,0.15524109589041096,0.21257534246575344,0.2647972602739726,0.3028684931506849,0.3384082191780822,0.3613232876712329,0.3789890410958904,0.3865178082191781,0.3902219178082192,0.3920082191780822,0.3807260273972603,0.3669123287671233,0.3408054794520548,0.30061643835616436,0.2629095890410959,0.20085205479452056,0.13447945205479453,0.10109315068493151,0.05960547945205479,0.03273972602739726,0.014972602739726027,0.005983561643835617,0.0014684931506849315,0.0001808219178082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,CL,1.0,2265.0,0.9927534246575342,0.27145205479452056,0.08215068493150685,0.02561369863013699,0.022312328767123288,0.04988767123287671,0.05122739726027398,0.10454520547945205,0.11366301369863015,0.10832876712328766,0.10953424657534246,0.09441643835616437,0.09475616438356164,0.11209315068493152,0.06555342465753425,0.04804109589041096,0.03156438356164384,0.04293150684931507,0.02973698630136986,0.048852054794520545,0.03157260273972603,0.02066849315068493,0.01761095890410959,0.013194520547945204,0.00889041095890411,0.025619178082191777,0.02439178082191781,0.01768767123287671,0.0322,0.02544931506849315,0.03381095890410959,0.01293972602739726,0.016646575342465754,5.479452054794521e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8437863013698629,0.46225753424657534
15,GC,1.0,2265.0,0.07387123287671234,0.07616986301369863,0.07480547945205479,0.0718082191780822,0.06986301369863014,0.06875616438356165,0.06915342465753424,0.07133150684931507,0.07652602739726028,0.07295616438356164,0.0773972602739726,0.0838958904109589,0.09304657534246576,0.10038904109589042,0.1042958904109589,0.10816164383561644,0.12148219178082192,0.1114876712328767,0.12776712328767123,0.1404794520547945,0.15881369863013697,0.13157808219178083,0.1277123287671233,0.12373972602739726,0.12432876712328768,0.12981643835616438,0.13206301369863013,0.1259232876712329,0.12527945205479454,0.12288219178082191,0.13228219178082193,0.11408219178082192,0.1117013698630137,0.11194246575342466,0.12755068493150684,0.1399068493150685,0.15443287671232878,0.18906849315068494,0.2699041095890411,0.2660191780821918,0.21587945205479453,0.15496712328767123,0.12433424657534246,0.12168493150684931,0.10068493150684932,0.09226849315068493,0.0827013698630137,0.07667123287671233
15,GG,1.0,2265.0,4.931506849315069e-05,0.0002136986301369863,4.931506849315069e-05,0.00016438356164383562,0.0001315068493150685,9.863013698630138e-05,9.863013698630138e-05,8.219178082191781e-05,0.00014794520547945205,6.575342465753425e-05,6.575342465753425e-05,0.0001315068493150685,0.0002849315068493151,0.002282191780821918,0.01067945205479452,0.019545205479452057,0.056386301369863015,0.1507232876712329,0.19385753424657534,0.21793698630136984,0.2324904109589041,0.25067671232876715,0.2736767123287671,0.2718958904109589,0.2588356164383562,0.25082191780821916,0.23761095890410958,0.2063123287671233,0.17049589041095892,0.1423041095890411,0.10604931506849315,0.061830136986301375,0.03757260273972603,0.021471232876712328,0.014630136986301369,0.009753424657534246,0.005583561643835616,0.0022054794520547944,0.0006849315068493151,0.00019726027397260276,0.00027945205479452056,0.0003780821917808219,0.0002136986301369863,0.0001808219178082192,6.575342465753425e-05,0.0001808219178082192,0.0002136986301369863,0.00019726027397260276
